"Shift ID","Worker ID",business_id,Date,start,end,Duration
11020,500,47,2021-03-23,05:55:12,14:13:00,9
11021,385,46,2021-03-23,05:55:44,14:20:59,9
11022,518,47,2021-03-23,05:56:58,14:00:32,9
11023,345,46,2021-03-23,05:56:58,14:12:44,9
11024,468,47,2021-03-23,05:57:13,21:59:57,16
11025,386,46,2021-03-23,05:57:15,14:12:54,9
11026,463,47,2021-03-23,05:58:50,18:01:34,13
11027,538,47,2021-03-23,05:58:57,14:00:06,9
11028,341,46,2021-03-23,05:59:05,14:12:22,9
11029,513,47,2021-03-23,06:00:04,18:09:40,12
11030,352,46,2021-03-23,06:00:41,14:14:04,8
11031,349,46,2021-03-23,06:01:06,14:12:57,8
11032,462,47,2021-03-23,06:01:22,18:01:26,12
11033,496,47,2021-03-23,06:01:25,18:03:01,12
11034,504,47,2021-03-23,06:01:30,18:03:37,12
11035,391,46,2021-03-23,06:03:27,14:12:40,8
11036,565,46,2021-03-23,06:03:54,14:13:13,8
11037,475,47,2021-03-23,06:04:03,18:21:10,12
11038,353,46,2021-03-23,06:04:56,14:12:02,8
11039,498,47,2021-03-23,06:05:20,14:00:23,8
11040,478,47,2021-03-23,06:10:15,14:08:23,8
11041,357,46,2021-03-23,06:12:10,13:44:21,7
11042,470,47,2021-03-23,06:15:10,18:23:31,12
11043,495,47,2021-03-23,06:20:03,14:42:29,8
11044,359,46,2021-03-23,07:07:11,14:00:00,7
11045,608,43,2021-03-23,07:07:12,23:12:27,16
11046,330,43,2021-03-23,07:07:19,20:00:00,13
11047,499,47,2021-03-23,07:19:28,15:15:55,8
11048,856,50,2021-03-23,07:32:21,20:06:15,13
11049,544,47,2021-03-23,07:38:57,15:38:59,8
11050,789,50,2021-03-23,07:46:24,20:01:56,13
11051,842,50,2021-03-23,07:46:44,18:40:08,11
11052,734,50,2021-03-23,07:49:00,20:06:34,13
11053,731,50,2021-03-23,07:49:12,20:02:53,13
11054,761,50,2021-03-23,07:49:21,20:04:51,13
11055,936,50,2021-03-23,07:49:30,20:02:49,13
11056,740,50,2021-03-23,07:50:14,20:00:49,13
11057,808,50,2021-03-23,07:50:17,20:06:27,13
11058,744,50,2021-03-23,07:50:24,20:05:49,13
11059,797,50,2021-03-23,07:51:01,20:00:15,13
11060,772,50,2021-03-23,07:51:19,20:01:46,13
11061,784,50,2021-03-23,07:54:14,19:59:01,12
11062,778,50,2021-03-23,07:55:05,20:03:11,13
11063,1181,50,2021-03-23,07:55:13,20:03:34,13
11064,859,50,2021-03-23,07:55:43,20:03:08,13
11065,759,50,2021-03-23,07:55:59,20:00:00,13
11066,733,50,2021-03-23,07:56:03,20:06:37,13
11067,806,50,2021-03-23,07:56:29,20:06:01,13
11068,822,50,2021-03-23,07:56:44,20:01:35,13
11069,765,50,2021-03-23,07:57:08,20:01:04,13
11070,737,50,2021-03-23,07:57:12,20:06:08,13
11071,810,50,2021-03-23,07:57:33,20:06:04,13
11072,864,50,2021-03-23,07:57:48,20:03:05,13
11073,758,50,2021-03-23,07:57:53,20:05:16,13
11074,802,50,2021-03-23,07:58:21,20:06:21,13
11075,728,50,2021-03-23,07:58:41,20:06:44,13
11076,771,50,2021-03-23,08:00:19,20:01:38,12
11077,760,50,2021-03-23,08:00:23,20:03:16,12
11078,780,50,2021-03-23,08:01:55,20:04:33,12
11079,775,50,2021-03-23,08:02:25,19:59:42,11
11080,745,50,2021-03-23,08:02:28,20:00:30,12
11081,738,50,2021-03-23,08:02:31,20:03:58,12
11082,786,50,2021-03-23,08:02:34,20:04:59,12
11083,735,50,2021-03-23,08:02:52,20:01:30,12
11084,487,47,2021-03-23,08:02:58,20:20:07,12
11085,486,47,2021-03-23,08:03:28,20:01:19,12
11086,729,50,2021-03-23,08:03:40,19:59:53,11
11087,394,46,2021-03-23,08:03:53,18:31:21,10
11088,779,50,2021-03-23,08:04:50,20:07:45,12
11089,732,50,2021-03-23,08:06:51,20:00:36,12
11090,783,50,2021-03-23,08:07:02,20:02:03,12
11091,803,50,2021-03-23,08:08:28,20:05:13,12
11092,853,50,2021-03-23,08:09:16,20:05:53,12
11093,817,50,2021-03-23,08:11:45,20:04:05,12
11094,768,50,2021-03-23,08:12:09,20:05:02,12
11095,820,50,2021-03-23,08:14:21,20:10:28,12
11096,834,50,2021-03-23,08:31:27,22:00:40,14
11097,1172,56,2021-03-23,08:37:35,18:00:00,10
11098,1231,56,2021-03-23,08:37:54,18:00:00,10
11099,1173,56,2021-03-23,08:38:08,18:00:00,10
11100,1203,56,2021-03-23,08:38:46,18:00:00,10
11101,1204,56,2021-03-23,08:39:06,18:00:00,10
11102,1202,56,2021-03-23,08:39:22,18:00:00,10
11103,1197,56,2021-03-23,08:39:39,18:00:00,10
11103,1197,56,2021-03-23,08:39:39,18:00:00,10
11104,1604,56,2021-03-23,08:42:00,18:00:00,10
11105,812,50,2021-03-23,08:42:47,21:06:36,13
11106,905,56,2021-03-23,08:43:35,18:00:00,10
11107,390,46,2021-03-23,08:46:00,19:01:36,11
11108,896,46,2021-03-23,08:47:30,21:04:15,13
11109,929,46,2021-03-23,08:47:47,21:04:45,13
11109,929,46,2021-03-23,08:47:47,21:04:45,13
11110,932,46,2021-03-23,08:48:06,21:04:09,13
11111,943,46,2021-03-23,08:51:20,21:03:35,13
11112,940,46,2021-03-23,08:51:34,21:05:08,13
11112,940,46,2021-03-23,08:51:34,21:05:08,13
11113,942,46,2021-03-23,08:51:49,21:03:53,13
11114,941,46,2021-03-23,08:52:00,21:06:14,13
11114,941,46,2021-03-23,08:52:00,21:06:14,13
11115,763,50,2021-03-23,08:52:03,21:08:08,13
11116,819,50,2021-03-23,08:52:18,21:05:05,13
11117,388,46,2021-03-23,08:53:24,18:01:57,10
11118,879,46,2021-03-23,08:53:51,21:04:32,13
11119,871,46,2021-03-23,08:54:03,21:05:13,13
11120,923,46,2021-03-23,08:54:06,21:05:03,13
11121,874,46,2021-03-23,08:54:09,21:04:26,13
11121,874,46,2021-03-23,08:54:09,21:04:26,13
11122,600,46,2021-03-23,08:55:05,21:05:35,13
11122,600,46,2021-03-23,08:55:05,21:05:35,13
11123,872,50,2021-03-23,08:55:09,21:06:09,13
11124,488,47,2021-03-23,08:56:27,19:21:56,11
11125,533,47,2021-03-23,08:56:45,17:00:46,9
11126,490,47,2021-03-23,08:57:15,17:03:23,9
11127,480,47,2021-03-23,08:57:22,17:02:07,9
11128,755,50,2021-03-23,08:57:32,21:07:14,13
11129,492,47,2021-03-23,08:57:33,17:01:43,9
11130,873,50,2021-03-23,08:57:35,21:07:33,13
11131,1165,50,2021-03-23,08:58:40,21:06:49,13
11132,484,47,2021-03-23,08:59:13,17:01:35,9
11133,545,47,2021-03-23,08:59:44,17:00:00,9
11134,485,47,2021-03-23,09:00:41,17:03:53,8
11135,869,46,2021-03-23,09:03:06,21:00:00,12
11136,893,46,2021-03-23,09:03:33,21:00:00,12
11137,489,47,2021-03-23,09:03:52,17:02:58,8
11138,884,46,2021-03-23,09:03:53,21:00:00,12
11138,884,46,2021-03-23,09:03:53,21:00:00,12
11139,532,47,2021-03-23,09:03:59,16:57:37,7
11140,814,50,2021-03-23,09:04:29,21:06:12,12
11141,885,46,2021-03-23,09:04:32,21:00:00,12
11141,885,46,2021-03-23,09:04:32,21:00:00,12
11142,726,46,2021-03-23,09:04:54,21:00:00,12
11143,935,46,2021-03-23,09:05:16,21:00:00,12
11143,935,46,2021-03-23,09:05:16,21:00:00,12
11144,482,47,2021-03-23,09:05:32,17:00:00,8
11145,934,46,2021-03-23,09:06:21,21:04:38,12
11145,934,46,2021-03-23,09:06:21,21:04:38,12
11146,446,42,2021-03-23,09:06:53,19:42:16,10
11147,557,42,2021-03-23,09:07:10,19:41:54,10
11148,531,47,2021-03-23,09:07:17,17:04:20,8
11149,558,42,2021-03-23,09:07:21,19:45:33,10
11150,451,42,2021-03-23,09:07:42,19:45:21,10
11151,537,47,2021-03-23,09:07:48,17:01:23,8
11152,589,42,2021-03-23,09:07:52,18:00:00,9
11153,1605,46,2021-03-23,09:07:58,21:04:54,12
11153,1605,46,2021-03-23,09:07:58,21:04:54,12
11154,450,42,2021-03-23,09:08:13,19:45:11,10
11155,447,42,2021-03-23,09:08:28,19:44:58,10
11156,443,42,2021-03-23,09:08:53,19:44:48,10
11157,442,42,2021-03-23,09:09:04,19:44:34,10
11158,441,42,2021-03-23,09:09:31,19:44:10,10
11159,456,42,2021-03-23,09:09:43,19:43:53,10
11160,440,42,2021-03-23,09:09:57,09:16:57,0
11161,559,42,2021-03-23,09:10:35,19:42:38,10
11162,916,41,2021-03-23,09:11:27,21:09:00,12
11163,449,42,2021-03-23,09:11:35,09:16:48,0
11164,285,41,2021-03-23,09:11:57,21:09:00,12
11164,285,41,2021-03-23,09:11:57,21:09:00,12
11164,285,41,2021-03-23,09:11:57,21:09:00,12
11165,445,42,2021-03-23,09:17:44,19:42:59,10
11166,530,47,2021-03-23,09:18:43,14:04:05,5
11167,536,47,2021-03-23,09:20:53,16:57:29,7
11168,534,47,2021-03-23,09:23:06,17:01:29,8
11169,578,46,2021-03-23,09:27:21,18:32:12,9
11170,752,50,2021-03-23,09:27:54,22:01:14,13
11171,727,50,2021-03-23,09:28:16,21:58:34,12
11172,749,50,2021-03-23,09:33:28,21:59:24,12
11173,790,50,2021-03-23,09:33:31,21:58:56,12
11174,751,50,2021-03-23,09:33:34,21:58:50,12
11175,548,47,2021-03-23,09:34:28,17:00:00,8
11176,396,46,2021-03-23,09:34:57,20:00:46,11
11177,393,46,2021-03-23,09:36:51,17:55:18,8
11178,549,47,2021-03-23,09:37:27,17:00:00,8
11179,748,50,2021-03-23,09:37:43,21:59:42,12
11180,794,50,2021-03-23,09:37:53,21:59:09,12
11181,746,50,2021-03-23,09:38:34,21:59:14,12
11182,785,50,2021-03-23,09:40:58,22:01:31,13
11183,1606,47,2021-03-23,09:41:33,13:59:22,4
11184,858,50,2021-03-23,09:41:39,22:00:08,13
11185,791,50,2021-03-23,09:42:30,22:00:17,13
11186,477,47,2021-03-23,09:43:31,22:04:13,13
11187,796,50,2021-03-23,09:45:36,22:00:42,13
11188,788,50,2021-03-23,09:46:35,22:01:10,13
11189,743,50,2021-03-23,09:46:52,21:59:48,12
11190,776,50,2021-03-23,09:48:16,22:02:58,13
11191,543,47,2021-03-23,09:49:26,18:30:54,9
11192,553,47,2021-03-23,09:50:01,17:00:00,8
11193,792,50,2021-03-23,09:50:07,21:58:47,12
11194,753,50,2021-03-23,09:50:14,22:00:21,13
11195,773,50,2021-03-23,09:51:07,22:03:40,13
11196,787,50,2021-03-23,09:52:07,22:00:00,13
11197,798,50,2021-03-23,09:52:30,21:59:17,12
11198,799,50,2021-03-23,09:56:37,20:26:45,11
11199,750,50,2021-03-23,09:56:59,21:59:06,12
11200,857,50,2021-03-23,09:57:25,21:58:59,12
11201,742,50,2021-03-23,09:58:08,21:59:02,12
11202,774,50,2021-03-23,09:58:42,22:00:37,13
11203,1205,47,2021-03-23,09:59:23,22:57:31,13
11204,769,50,2021-03-23,10:00:12,22:01:05,12
11205,801,50,2021-03-23,10:01:07,21:58:44,11
11206,747,50,2021-03-23,10:01:41,21:59:20,11
11207,1176,50,2021-03-23,10:02:46,21:59:51,11
11208,402,43,2021-03-23,10:03:04,23:11:57,13
11209,400,43,2021-03-23,10:03:15,17:48:40,7
11210,405,43,2021-03-23,10:03:18,23:12:14,13
11211,401,43,2021-03-23,10:03:23,19:53:17,9
11212,542,47,2021-03-23,10:04:28,18:11:21,8
11213,547,47,2021-03-23,10:11:27,21:54:27,11
11214,813,50,2021-03-23,10:12:57,21:48:44,11
11215,554,47,2021-03-23,10:15:48,17:00:00,7
11216,556,47,2021-03-23,10:16:08,20:05:18,10
11217,555,47,2021-03-23,11:16:42,18:31:40,7
11218,552,47,2021-03-23,11:57:45,17:00:00,6
11219,419,46,2021-03-23,13:27:09,22:15:34,9
11220,433,46,2021-03-23,13:29:37,22:15:50,9
11221,420,46,2021-03-23,13:34:53,22:16:46,9
11222,564,46,2021-03-23,13:35:21,22:17:02,9
11223,423,46,2021-03-23,13:36:37,22:17:13,9
11224,505,47,2021-03-23,13:39:23,22:00:18,9
11225,567,46,2021-03-23,13:40:29,22:17:34,9
11226,418,46,2021-03-23,13:40:45,22:03:44,9
11227,429,46,2021-03-23,13:41:55,22:16:41,9
11228,563,46,2021-03-23,13:46:18,22:15:26,9
11229,430,46,2021-03-23,13:47:38,22:17:08,9
11230,494,47,2021-03-23,13:47:43,22:00:43,9
11231,428,46,2021-03-23,13:47:52,22:16:51,9
11232,422,46,2021-03-23,13:48:46,22:17:18,9
11233,432,46,2021-03-23,13:49:03,22:17:40,9
11234,426,46,2021-03-23,13:49:11,22:16:55,9
11235,340,46,2021-03-23,13:49:25,22:15:20,9
11236,421,46,2021-03-23,13:49:31,22:17:30,9
11237,417,46,2021-03-23,13:51:33,22:09:52,9
11238,526,47,2021-03-23,13:53:04,21:58:32,8
11239,479,47,2021-03-23,13:53:11,22:01:26,9
11240,539,47,2021-03-23,13:56:23,22:00:48,9
11241,528,47,2021-03-23,13:56:35,22:00:24,9
11242,521,47,2021-03-23,14:04:30,22:00:01,8
11243,315,43,2021-03-23,14:06:17,14:19:44,0
11244,349,46,2021-03-23,14:13:00,22:00:00,8
11245,500,47,2021-03-23,14:13:09,22:00:11,8
11246,395,46,2021-03-23,14:18:18,22:11:16,8
11247,507,47,2021-03-23,16:57:44,06:01:06,10
11248,1273,45,2021-03-23,17:12:54,21:48:17,4
11249,472,47,2021-03-23,17:44:53,06:31:20,11
11250,460,47,2021-03-23,17:50:56,06:10:29,11
11251,493,47,2021-03-23,17:51:00,05:59:13,12
11252,520,47,2021-03-23,17:51:22,06:00:42,11
11253,515,47,2021-03-23,17:55:03,06:00:38,11
11254,1170,47,2021-03-23,17:59:56,06:04:23,11
11255,473,47,2021-03-23,18:05:26,06:00:51,12
11256,387,46,2021-03-23,18:48:55,09:19:39,9
11257,546,47,2021-03-23,19:06:42,09:16:56,10
11258,501,47,2021-03-23,19:21:44,07:23:58,12
11259,449,42,2021-03-23,19:43:36,09:25:49,10
11260,837,50,2021-03-23,19:48:16,08:07:42,11
11261,839,50,2021-03-23,19:48:21,08:07:38,11
11262,838,50,2021-03-23,19:48:25,08:02:26,11
11263,575,42,2021-03-23,19:48:36,05:00:00,14
11264,1235,50,2021-03-23,19:48:40,08:02:30,11
11265,846,50,2021-03-23,19:50:57,08:00:39,11
11266,887,50,2021-03-23,19:51:01,08:03:19,11
11267,845,50,2021-03-23,19:51:06,08:00:49,11
11268,828,50,2021-03-23,19:52:16,08:19:24,11
11269,836,50,2021-03-23,19:52:19,08:03:35,11
11270,830,50,2021-03-23,19:52:23,07:56:53,12
11271,844,50,2021-03-23,19:52:52,08:00:16,11
11272,764,50,2021-03-23,19:59:07,07:57:45,12
11273,756,50,2021-03-23,19:59:16,07:57:50,12
11274,1196,42,2021-03-23,19:59:19,05:00:00,14
11275,1193,42,2021-03-23,19:59:29,05:00:00,14
11276,1192,42,2021-03-23,19:59:38,05:00:00,14
11277,1194,42,2021-03-23,19:59:48,05:00:00,14
11278,766,50,2021-03-23,19:59:49,07:56:59,12
11279,832,50,2021-03-23,19:59:58,08:02:02,11
11280,1195,42,2021-03-23,19:59:59,05:00:00,14
11281,800,50,2021-03-23,20:00:02,07:56:31,13
11282,574,42,2021-03-23,20:00:22,05:00:00,15
11283,843,50,2021-03-23,20:00:22,08:04:41,12
11284,436,42,2021-03-23,20:00:35,05:00:00,15
11285,811,50,2021-03-23,20:01:42,08:02:23,12
11286,754,50,2021-03-23,20:02:35,08:01:29,12
11287,1646,56,2021-03-23,20:05:27,05:00:00,15
11287,1646,56,2021-03-23,20:05:27,05:00:00,15
11288,1645,56,2021-03-23,20:05:54,05:00:00,15
11288,1645,56,2021-03-23,20:05:54,05:00:00,15
11289,1644,56,2021-03-23,20:06:05,05:00:00,15
11289,1644,56,2021-03-23,20:06:05,05:00:00,15
11290,1643,56,2021-03-23,20:06:16,05:00:00,15
11291,840,50,2021-03-23,20:11:14,08:00:00,12
11292,379,46,2021-03-23,21:11:06,06:22:32,15
11293,508,47,2021-03-23,21:19:20,06:08:34,15
11294,336,46,2021-03-23,21:26:00,06:25:11,15
11295,360,46,2021-03-23,21:33:35,06:23:41,15
11296,371,46,2021-03-23,21:33:54,06:22:06,15
11297,434,46,2021-03-23,21:34:14,06:25:02,15
11298,382,46,2021-03-23,21:34:42,06:21:06,15
11299,372,46,2021-03-23,21:35:12,06:20:33,15
11300,355,46,2021-03-23,21:38:04,06:20:23,15
11301,380,46,2021-03-23,21:38:53,06:24:41,15
11302,369,46,2021-03-23,21:38:59,06:20:46,15
11303,361,46,2021-03-23,21:39:47,06:20:42,15
11304,377,46,2021-03-23,21:42:31,06:20:55,15
11305,370,46,2021-03-23,21:46:37,06:22:11,15
11306,383,46,2021-03-23,21:47:01,06:21:12,15
11307,374,46,2021-03-23,21:48:14,06:23:38,15
11308,364,46,2021-03-23,21:48:51,06:24:12,15
11309,516,47,2021-03-23,21:49:09,05:58:52,16
11310,368,46,2021-03-23,21:53:55,06:24:50,15
11311,365,46,2021-03-23,21:54:01,06:24:52,15
11312,506,47,2021-03-23,21:54:51,06:00:34,15
11313,517,47,2021-03-23,21:56:31,06:10:44,15
11314,1273,45,2021-03-23,21:57:25,22:04:16,1
11315,525,47,2021-03-23,21:57:36,06:00:00,15
11316,384,46,2021-03-23,21:59:48,06:20:51,15
11317,366,46,2021-03-23,22:00:19,06:24:46,16
11318,573,47,2021-03-23,22:00:53,05:58:41,17
11319,362,46,2021-03-23,22:01:05,06:25:06,16
11320,395,46,2021-03-23,22:11:49,06:10:31,16
11321,425,46,2021-03-23,22:16:22,05:59:03,17
11322,431,46,2021-03-23,22:16:34,06:00:00,16
11323,401,43,2021-03-23,23:12:21,08:19:03,15
11324,315,43,2021-03-23,23:12:35,06:00:00,17
11325,1316,57,2021-03-23,23:12:38,06:30:00,17
11326,335,46,2021-03-24,05:29:53,18:09:56,13
11327,333,46,2021-03-24,05:31:41,18:08:26,13
11328,339,46,2021-03-24,05:37:50,18:12:32,13
11329,342,46,2021-03-24,05:38:10,18:09:41,13
11330,519,47,2021-03-24,05:45:04,14:00:46,9
11331,334,46,2021-03-24,05:45:10,14:12:17,9
11332,422,46,2021-03-24,05:48:09,18:10:10,13
11333,497,47,2021-03-24,05:48:54,13:59:06,8
11334,584,46,2021-03-24,05:49:06,14:12:39,9
11335,338,46,2021-03-24,05:49:20,18:09:14,13
11336,585,46,2021-03-24,05:50:01,14:12:45,9
11337,1606,47,2021-03-24,05:50:21,14:00:00,9
11338,381,46,2021-03-24,05:51:22,18:09:25,13
11339,512,47,2021-03-24,05:51:53,14:00:10,9
11340,500,47,2021-03-24,05:52:35,14:01:12,9
11341,513,47,2021-03-24,05:54:14,18:01:27,13
11342,386,46,2021-03-24,05:54:22,14:10:00,9
11343,385,46,2021-03-24,05:54:41,14:18:57,9
11344,521,47,2021-03-24,05:54:50,14:00:33,9
11345,347,46,2021-03-24,05:54:51,18:08:34,13
11346,344,46,2021-03-24,05:55:15,15:11:12,10
11347,350,46,2021-03-24,05:55:43,18:09:12,13
11348,345,46,2021-03-24,05:56:41,18:10:52,13
11349,426,46,2021-03-24,05:57:27,18:09:44,13
11350,518,47,2021-03-24,05:57:51,13:59:10,8
11351,496,47,2021-03-24,05:58:07,18:00:21,13
11352,416,46,2021-03-24,05:58:17,18:09:53,13
11353,504,47,2021-03-24,05:59:21,18:00:39,13
11354,425,46,2021-03-24,05:59:41,18:09:34,13
11355,346,46,2021-03-24,06:00:20,18:09:49,12
11356,429,46,2021-03-24,06:01:31,18:09:01,12
11357,391,46,2021-03-24,06:01:38,18:10:29,12
11358,468,47,2021-03-24,06:01:53,14:00:00,8
11359,567,46,2021-03-24,06:02:18,18:11:45,12
11360,462,47,2021-03-24,06:02:41,18:03:45,12
11361,353,46,2021-03-24,06:02:55,18:10:04,12
11362,505,47,2021-03-24,06:02:55,14:02:14,8
11363,349,46,2021-03-24,06:03:06,18:08:40,12
11364,463,47,2021-03-24,06:03:28,18:03:50,12
11365,356,46,2021-03-24,06:04:11,14:13:51,8
11366,358,46,2021-03-24,06:04:15,14:14:06,8
11367,357,46,2021-03-24,06:06:25,14:00:00,8
11368,495,47,2021-03-24,06:07:12,14:42:15,8
11369,565,46,2021-03-24,06:09:56,18:09:48,12
11370,348,46,2021-03-24,06:10:18,14:09:53,8
11371,1401,57,2021-03-24,06:11:33,14:31:56,8
11372,478,47,2021-03-24,06:13:01,15:06:27,9
11373,475,47,2021-03-24,06:13:41,18:08:35,12
11374,1454,57,2021-03-24,06:14:42,14:33:54,8
11375,1278,57,2021-03-24,06:14:47,14:39:53,8
11376,1398,57,2021-03-24,06:15:45,14:36:56,8
11377,1634,57,2021-03-24,06:15:45,14:36:36,8
11378,1276,57,2021-03-24,06:15:55,14:36:30,8
11379,1352,57,2021-03-24,06:16:00,14:39:41,8
11380,1434,57,2021-03-24,06:16:09,22:29:58,16
11381,1349,57,2021-03-24,06:17:03,14:30:00,8
11382,1394,57,2021-03-24,06:17:37,14:32:39,8
11383,1386,57,2021-03-24,06:17:45,14:35:22,8
11384,1430,57,2021-03-24,06:17:56,14:35:57,8
11385,1403,57,2021-03-24,06:18:10,14:33:20,8
11386,1406,57,2021-03-24,06:18:38,14:33:21,8
11387,537,47,2021-03-24,06:18:44,14:03:48,8
11388,1619,57,2021-03-24,06:18:49,14:39:46,8
11389,1396,57,2021-03-24,06:19:04,14:37:24,8
11390,1407,57,2021-03-24,06:19:11,14:30:00,8
11391,1447,57,2021-03-24,06:19:20,14:36:21,8
11392,1399,57,2021-03-24,06:19:42,14:45:38,8
11393,1563,57,2021-03-24,06:19:55,14:37:38,8
11394,470,47,2021-03-24,06:20:16,18:08:30,12
11395,1389,57,2021-03-24,06:20:54,16:30:00,10
11396,1494,57,2021-03-24,06:21:29,16:30:00,10
11397,1365,57,2021-03-24,06:21:50,14:30:00,8
11398,1409,57,2021-03-24,06:21:52,14:34:37,8
11399,1585,57,2021-03-24,06:22:30,16:30:00,10
11400,1237,57,2021-03-24,06:23:30,14:30:00,8
11401,1375,57,2021-03-24,06:23:50,14:39:33,8
11402,1355,57,2021-03-24,06:24:14,16:30:00,10
11403,1257,57,2021-03-24,06:24:40,14:30:00,8
11404,1588,57,2021-03-24,06:25:00,16:30:00,10
11405,1612,57,2021-03-24,06:25:19,14:30:00,8
11406,1384,57,2021-03-24,06:25:40,14:39:58,8
11407,1567,57,2021-03-24,06:25:59,16:30:00,10
11408,1616,57,2021-03-24,06:26:06,14:30:00,8
11409,1444,57,2021-03-24,06:26:11,15:23:15,9
11410,1617,57,2021-03-24,06:26:23,14:40:07,8
11411,1277,57,2021-03-24,06:26:29,16:27:33,10
11412,1317,57,2021-03-24,06:26:34,16:30:00,10
11413,1275,57,2021-03-24,06:26:34,16:28:17,10
11414,1610,57,2021-03-24,06:26:39,14:41:21,8
11415,1613,57,2021-03-24,06:26:45,14:39:31,8
11416,1250,57,2021-03-24,06:26:51,14:30:00,8
11417,1418,57,2021-03-24,06:27:18,14:37:13,8
11418,1241,57,2021-03-24,06:27:20,14:44:39,8
11419,1249,57,2021-03-24,06:27:58,14:30:00,8
11420,1622,57,2021-03-24,06:28:06,14:40:25,8
11421,1305,57,2021-03-24,06:28:06,14:30:00,8
11422,1419,57,2021-03-24,06:28:30,14:42:01,8
11423,1364,57,2021-03-24,06:28:58,16:30:00,10
11424,1410,57,2021-03-24,06:29:06,14:34:02,8
11425,1415,57,2021-03-24,06:29:36,06:51:53,0
11426,1402,57,2021-03-24,06:29:56,14:39:25,8
11427,1564,57,2021-03-24,06:30:06,14:30:00,8
11428,1383,57,2021-03-24,06:30:12,15:13:11,9
11429,1482,57,2021-03-24,06:30:19,14:37:34,8
11430,1350,57,2021-03-24,06:30:26,16:30:00,10
11431,1471,57,2021-03-24,06:30:41,14:39:20,8
11432,1601,57,2021-03-24,06:31:01,14:30:00,8
11433,1663,57,2021-03-24,06:31:28,14:59:53,8
11434,1411,57,2021-03-24,06:31:45,14:39:03,8
11435,1590,57,2021-03-24,06:31:52,14:37:43,8
11436,1452,57,2021-03-24,06:31:59,14:39:09,8
11437,1449,57,2021-03-24,06:32:06,15:09:38,9
11438,1315,57,2021-03-24,06:32:15,16:30:00,10
11439,1238,57,2021-03-24,06:32:30,14:30:00,8
11440,1615,57,2021-03-24,06:32:45,14:44:17,8
11441,1363,57,2021-03-24,06:33:08,14:36:46,8
11442,1607,57,2021-03-24,06:33:14,14:30:00,8
11443,1412,57,2021-03-24,06:33:19,14:38:21,8
11444,278,57,2021-03-24,06:33:23,14:30:00,8
11445,1361,57,2021-03-24,06:33:33,14:30:00,8
11446,1413,57,2021-03-24,06:33:41,14:37:54,8
11447,1448,57,2021-03-24,06:33:49,15:11:35,9
11448,1279,57,2021-03-24,06:33:55,14:37:18,8
11449,1335,57,2021-03-24,06:33:57,14:30:00,8
11450,1431,57,2021-03-24,06:33:59,14:38:45,8
11451,1393,57,2021-03-24,06:34:33,14:30:00,8
11452,1453,57,2021-03-24,06:34:48,14:38:59,8
11453,1359,57,2021-03-24,06:35:13,14:30:00,8
11454,1654,57,2021-03-24,06:35:21,14:30:00,8
11455,1435,57,2021-03-24,06:35:31,14:30:00,8
11456,1321,57,2021-03-24,06:35:37,16:43:05,10
11457,1366,57,2021-03-24,06:35:39,14:30:00,8
11458,1442,57,2021-03-24,06:35:48,14:30:00,8
11459,1592,57,2021-03-24,06:35:54,14:30:00,8
11460,1390,57,2021-03-24,06:35:55,14:30:00,8
11461,1299,57,2021-03-24,06:36:11,14:37:05,8
11462,1609,57,2021-03-24,06:36:47,14:30:00,8
11463,1392,57,2021-03-24,06:36:54,14:30:00,8
11464,1243,57,2021-03-24,06:36:59,14:36:41,8
11465,1338,57,2021-03-24,06:37:02,14:39:15,8
11466,1528,57,2021-03-24,06:37:09,14:52:58,8
11467,1310,57,2021-03-24,06:37:15,14:39:45,8
11468,1414,57,2021-03-24,06:37:24,14:30:00,8
11469,1308,57,2021-03-24,06:46:11,14:37:14,8
11470,499,47,2021-03-24,07:07:44,19:15:58,12
11471,886,43,2021-03-24,07:11:07,14:25:49,7
11472,608,43,2021-03-24,07:11:13,21:29:43,14
11473,359,46,2021-03-24,07:16:55,16:09:51,9
11474,544,47,2021-03-24,07:25:47,14:36:53,7
11475,856,50,2021-03-24,07:35:47,20:02:23,13
11476,1518,57,2021-03-24,07:46:15,16:32:44,9
11477,734,50,2021-03-24,07:47:20,20:06:06,13
11478,744,50,2021-03-24,07:51:45,20:07:06,13
11479,808,50,2021-03-24,07:51:49,20:00:00,13
11480,1591,57,2021-03-24,07:51:51,16:34:12,9
11481,797,50,2021-03-24,07:52:33,20:00:59,13
11482,1341,57,2021-03-24,07:52:40,16:39:26,9
11483,761,50,2021-03-24,07:52:57,20:00:03,13
11484,1611,57,2021-03-24,07:52:57,16:27:51,9
11485,758,50,2021-03-24,07:53:15,20:02:01,13
11486,1181,50,2021-03-24,07:53:26,20:03:55,13
11487,859,50,2021-03-24,07:54:12,20:03:05,13
11488,733,50,2021-03-24,07:54:20,19:59:36,12
11489,731,50,2021-03-24,07:54:45,19:59:41,12
11490,772,50,2021-03-24,07:54:48,20:17:17,13
11491,737,50,2021-03-24,07:54:55,20:02:04,13
11492,760,50,2021-03-24,07:55:41,20:02:40,13
11493,1560,57,2021-03-24,07:56:04,16:35:13,9
11494,759,50,2021-03-24,07:56:07,19:59:21,12
11495,780,50,2021-03-24,07:57:05,20:05:00,13
11496,735,50,2021-03-24,07:57:08,19:59:29,12
11497,738,50,2021-03-24,07:57:13,20:07:19,13
