Shift,"Shift ID",Date,start,end,Duration,"Worker ID",business_id
"Day Heavy Shift",4709,2021-02-27,08:53:45,21:01:35,13,695,46
"Day Heavy Shift",4710,2021-02-27,08:54:36,21:00:31,13,313,46
"Day Heavy Shift",4710,2021-02-27,08:54:36,21:00:31,13,313,46
"Day Heavy Shift",4710,2021-02-27,08:54:36,21:00:31,13,313,46
"Day Heavy Shift",4711,2021-02-27,08:54:51,21:01:48,13,694,46
"Day Heavy Shift",4712,2021-02-27,08:55:00,21:00:54,13,605,46
"Day Heavy Shift",4713,2021-02-27,08:55:14,21:01:44,13,696,46
"Day Heavy Shift",4714,2021-02-27,08:55:22,18:22:50,10,495,47
"Day Heavy Shift",4715,2021-02-27,08:56:09,21:00:00,13,819,50
"Day Heavy Shift",4716,2021-02-27,08:56:25,18:18:45,10,398,46
"Day Heavy Shift",4717,2021-02-27,08:57:00,21:00:00,13,818,50
"Day Heavy Shift",4718,2021-02-27,08:57:10,21:00:00,13,816,50
"Day Heavy Shift",4719,2021-02-27,08:57:29,18:02:59,10,387,46
"Day Heavy Shift",4720,2021-02-27,08:57:41,21:00:00,13,809,50
"Day Shift",4721,2021-02-27,08:58:32,17:49:14,9,533,47
"Day Shift",4722,2021-02-27,08:58:39,17:02:57,9,485,47
"Day Heavy Shift",4723,2021-02-27,08:59:50,21:00:02,13,486,47
"Day Shift",4724,2021-02-27,09:00:20,17:03:37,8,482,47
"Day Shift",4725,2021-02-27,09:01:26,17:11:32,8,489,47
"Day Shift",4726,2021-02-27,09:02:00,17:06:09,8,484,47
"Day Shift",4727,2021-02-27,09:02:54,17:07:26,8,480,47
"Day Shift",4728,2021-02-27,09:03:13,17:07:49,8,492,47
"Day Shift",4729,2021-02-27,09:05:32,17:08:14,8,490,47
"Day Shift",4730,2021-02-27,09:05:34,18:06:24,9,571,42
"Day Shift",4731,2021-02-27,09:05:40,18:08:50,9,441,42
"Day Shift",4732,2021-02-27,09:06:39,17:06:20,8,481,47
"Day Shift",4733,2021-02-27,09:07:05,17:49:17,8,532,47
"Day Heavy Shift",4734,2021-02-27,09:11:05,21:05:23,12,711,46
"Day Shift",4735,2021-02-27,09:11:18,16:56:24,7,531,47
"Day Heavy Shift",4736,2021-02-27,09:12:03,19:45:15,10,551,47
"Day Shift",4737,2021-02-27,09:15:08,17:52:36,8,536,47
"Day Heavy Shift",4738,2021-02-27,09:19:06,19:57:14,10,448,42
"Day Shift",4739,2021-02-27,09:19:46,17:28:04,8,530,47
"Day Heavy Shift",4740,2021-02-27,09:20:35,19:58:20,10,449,42
"Day Heavy Shift",4741,2021-02-27,09:20:52,19:57:47,10,447,42
"Day Heavy Shift",4742,2021-02-27,09:21:09,20:00:00,11,557,42
"Day Shift",4743,2021-02-27,09:23:03,18:08:43,9,451,42
"Day Shift",4744,2021-02-27,09:23:09,18:08:35,9,442,42
"Day Shift",4745,2021-02-27,09:23:15,18:03:20,9,402,41
"Day Shift",4746,2021-02-27,09:23:22,18:03:20,9,405,41
"Day Shift",4747,2021-02-27,09:23:24,18:06:13,9,450,42
"Day Shift",4748,2021-02-27,09:23:30,18:03:20,9,401,41
"Day Shift",4749,2021-02-27,09:23:36,18:03:20,9,400,41
"Day Shift",4750,2021-02-27,09:33:33,17:50:26,8,534,47
"Day Shift",4751,2021-02-27,09:36:16,18:41:14,9,546,47
"Day Shift",4752,2021-02-27,09:37:44,18:02:41,9,503,47
"Day Heavy Shift",4753,2021-02-27,09:41:14,20:28:45,11,396,46
"Day Shift",4754,2021-02-27,09:41:33,18:03:06,9,393,46
"Day Heavy Shift",4755,2021-02-27,09:43:43,19:34:38,10,549,47
"Day Heavy Shift",4756,2021-02-27,09:44:12,22:00:00,13,796,50
"Day Heavy Shift",4757,2021-02-27,09:44:27,22:00:00,13,743,50
"Day Shift",4758,2021-02-27,09:44:43,18:18:10,9,542,47
"Day Heavy Shift",4759,2021-02-27,09:44:52,22:00:00,13,746,50
"Day Shift",4760,2021-02-27,09:45:26,18:31:52,9,555,47
"Day Heavy Shift",4761,2021-02-27,09:45:45,22:00:00,13,749,50
"Day Heavy Shift",4762,2021-02-27,09:45:57,22:00:00,13,751,50
"Day Heavy Shift",4763,2021-02-27,09:46:35,22:00:00,13,790,50
"Day Heavy Shift",4764,2021-02-27,09:46:58,22:00:00,13,752,50
"Day Heavy Shift",4765,2021-02-27,09:47:08,22:00:00,13,748,50
"Day Heavy Shift",4766,2021-02-27,09:47:14,22:00:00,13,741,50
"Day Heavy Shift",4767,2021-02-27,09:48:00,22:00:00,13,787,50
"Day Heavy Shift",4768,2021-02-27,09:50:40,22:00:00,13,753,50
"Day Heavy Shift",4769,2021-02-27,09:50:53,22:00:00,13,798,50
"Day Heavy Shift",4770,2021-02-27,09:51:29,22:00:00,13,788,50
"Day Shift",4771,2021-02-27,09:52:58,18:31:48,9,553,47
"Day Shift",4772,2021-02-27,09:53:19,18:58:54,9,439,42
"Day Shift",4773,2021-02-27,09:54:04,18:52:27,9,776,50
"Day Heavy Shift",4774,2021-02-27,09:54:27,22:00:00,13,769,50
"Day Heavy Shift",4775,2021-02-27,09:54:48,22:00:00,13,773,50
"Day Heavy Shift",4776,2021-02-27,09:55:15,22:00:00,13,775,50
"Day Heavy Shift",4777,2021-02-27,09:55:28,22:00:00,13,857,50
"Day Heavy Shift",4778,2021-02-27,09:56:25,22:00:00,13,813,50
"Day Heavy Shift",4779,2021-02-27,09:56:37,20:00:00,11,858,50
"Day Heavy Shift",4780,2021-02-27,09:58:46,19:37:19,10,554,47
"Day Heavy Shift",4781,2021-02-27,09:59:26,22:00:00,13,747,50
"Day Heavy Shift",4782,2021-02-27,10:02:52,22:20:56,12,509,47
"Day Heavy Shift",4783,2021-02-27,10:03:37,22:00:00,12,801,50
"Day Heavy Shift",4784,2021-02-27,10:07:36,22:00:00,12,774,50
"Day Heavy Shift",4785,2021-02-27,10:07:56,22:00:00,12,795,50
"Day Shift",4786,2021-02-27,10:14:20,19:08:14,9,556,47
"Day Shift",4787,2021-02-27,10:20:53,18:22:55,8,543,47
"Day Shift",4788,2021-02-27,10:46:38,18:42:01,8,540,47
"Day Heavy Shift",4789,2021-02-27,10:49:45,21:00:00,11,866,46
"Day Heavy Shift",4790,2021-02-27,10:50:22,21:00:00,11,710,46
"Day Heavy Shift",4791,2021-02-27,10:51:05,21:00:00,11,726,46
"Day Heavy Shift",4792,2021-02-27,10:52:20,21:03:59,11,598,46
"Day Heavy Shift",4792,2021-02-27,10:52:20,21:03:59,11,598,46
"Day Heavy Shift",4793,2021-02-27,10:54:39,21:00:00,11,285,46
"Day Heavy Shift",4793,2021-02-27,10:54:39,21:00:00,11,285,46
"Day Heavy Shift",4793,2021-02-27,10:54:39,21:00:00,11,285,46
"Day Shift",4794,2021-02-27,11:20:37,19:37:30,8,550,47
"Day Shift",4795,2021-02-27,11:47:34,17:59:50,6,513,47
"Day Shift",4796,2021-02-27,11:50:36,20:19:51,9,388,46
"Day Shift",4797,2021-02-27,13:30:23,22:15:49,9,339,46
"Day Shift",4798,2021-02-27,13:30:32,22:16:14,9,356,46
"Day Shift",4799,2021-02-27,13:30:38,22:15:44,9,348,46
"Day Shift",4800,2021-02-27,13:30:46,22:15:32,9,342,46
"Day Shift",4801,2021-02-27,13:30:54,22:14:51,9,585,46
"Day Shift",4802,2021-02-27,13:31:04,22:14:40,9,335,46
"Day Shift",4803,2021-02-27,13:31:23,22:15:10,9,333,46
"Day Shift",4804,2021-02-27,13:32:11,22:16:11,9,358,46
"Day Shift",4805,2021-02-27,13:34:00,22:15:07,9,334,46
"Day Shift",4806,2021-02-27,13:35:14,22:19:03,9,338,46
"Day Shift",4807,2021-02-27,13:41:23,22:14:46,9,337,46
"Day Shift",4808,2021-02-27,13:43:31,22:15:21,9,344,46
"Day Shift",4809,2021-02-27,13:44:32,22:16:03,9,346,46
"Day Shift",4810,2021-02-27,13:44:56,22:15:27,9,341,46
"Day Shift",4811,2021-02-27,13:46:38,21:58:54,8,498,47
"Day Shift",4812,2021-02-27,13:46:43,21:58:31,8,518,47
"Day Shift",4813,2021-02-27,13:47:32,22:14:43,9,345,46
"Day Shift",4814,2021-02-27,13:48:06,22:15:36,9,347,46
"Day Shift",4815,2021-02-27,13:48:20,22:15:40,9,565,46
"Day Shift",4816,2021-02-27,13:48:28,22:02:52,9,477,47
"Day Shift",4817,2021-02-27,13:48:35,22:00:21,9,505,47
"Day Shift",4818,2021-02-27,13:50:07,21:59:05,8,527,47
"Day Shift",4819,2021-02-27,13:50:29,21:59:24,8,461,47
"Day Shift",4820,2021-02-27,13:50:49,22:12:24,9,725,38
"Day Shift",4821,2021-02-27,13:51:38,21:59:13,8,479,47
"Day Shift",4822,2021-02-27,13:52:09,22:25:52,9,395,46
"Day Shift",4823,2021-02-27,13:52:51,21:59:20,8,519,47
"Day Shift",4824,2021-02-27,13:54:42,22:04:20,9,460,47
"Day Shift",4825,2021-02-27,13:55:07,22:18:12,9,391,46
"Day Shift",4826,2021-02-27,13:56:04,22:16:00,9,349,46
"Day Shift",4827,2021-02-27,13:58:36,22:15:53,9,353,46
"Day Shift",4828,2021-02-27,13:59:12,22:15:16,9,352,46
"Day Shift",4829,2021-02-27,14:00:04,21:59:46,7,500,47
"Day Shift",4830,2021-02-27,14:00:33,22:16:06,8,427,46
"Day Shift",4831,2021-02-27,14:00:51,22:02:38,8,594,38
"Day Shift",4832,2021-02-27,14:02:05,22:02:55,8,537,47
"Day Shift",4833,2021-02-27,14:03:44,22:30:00,8,330,43
"Day Shift",4834,2021-02-27,14:04:10,22:45:38,8,329,43
"Day Shift",4835,2021-02-27,14:04:53,22:13:01,8,340,46
"Day Shift",4836,2021-02-27,14:05:47,22:14:20,8,399,46
"Day Shift",4837,2021-02-27,14:12:53,22:30:00,8,284,41
"Day Shift",4837,2021-02-27,14:12:53,22:30:00,8,284,41
"Day Shift",4837,2021-02-27,14:12:53,22:30:00,8,284,41
"Day Shift",4837,2021-02-27,14:12:53,22:30:00,8,284,41
"Day Shift",4838,2021-02-27,14:13:36,22:00:00,8,378,46
"Day Shift",4839,2021-02-27,14:14:23,22:00:00,8,369,46
"Day Shift",4840,2021-02-27,14:32:23,22:30:00,8,608,43
"Day Heavy Shift",4841,2021-02-27,17:23:08,06:00:02,11,469,47
"Day Heavy Shift",4842,2021-02-27,17:49:22,05:59:19,12,474,47
"Day Heavy Shift",4843,2021-02-27,17:52:24,06:04:58,11,515,47
"Day Heavy Shift",4844,2021-02-27,17:55:22,05:58:04,12,468,47
"Day Heavy Shift",4845,2021-02-27,17:56:16,06:04:46,11,520,47
"Day Heavy Shift",4846,2021-02-27,17:59:45,05:59:45,12,473,47
"Day Heavy Shift",4847,2021-02-27,19:02:29,07:22:20,12,488,47
"Day Heavy Shift",4848,2021-02-27,19:09:15,06:30:00,13,401,43
"Day Shift",4849,2021-02-27,19:48:59,10:49:33,9,541,47
"Day Heavy Shift",4850,2021-02-27,19:50:38,08:00:00,11,839,50
"Day Heavy Shift",4851,2021-02-27,19:51:06,08:00:00,11,837,50
"Day Heavy Shift",4852,2021-02-27,19:53:03,08:00:00,11,811,50
"Day Heavy Shift",4853,2021-02-27,19:56:56,05:00:00,14,445,42
"Day Heavy Shift",4854,2021-02-27,19:57:06,08:00:00,11,842,50
"Day Heavy Shift",4855,2021-02-27,19:57:16,08:00:00,11,840,50
"Day Heavy Shift",4856,2021-02-27,19:57:24,08:00:00,11,843,50
"Day Heavy Shift",4857,2021-02-27,19:58:14,08:00:00,11,761,50
"Day Heavy Shift",4858,2021-02-27,19:58:41,05:00:00,14,559,42
"Day Shift",4859,2021-02-27,19:59:04,20:06:20,1,575,42
"Night Heavy Shift",4860,2021-02-27,20:02:01,06:03:26,14,560,42
"Night Heavy Shift",4861,2021-02-27,20:03:27,06:02:56,14,410,42
"Night Heavy Shift",4862,2021-02-27,20:07:21,05:00:16,15,723,42
"Night Heavy Shift",4863,2021-02-27,20:22:29,06:03:37,14,299,42
"Night Shift",4864,2021-02-27,20:30:36,22:45:28,2,405,43
"Night Heavy Shift",4865,2021-02-27,20:30:45,06:30:00,14,402,43
"Night Heavy Shift",4866,2021-02-27,21:19:33,06:07:14,15,429,46
"Night Heavy Shift",4867,2021-02-27,21:27:54,05:59:10,16,491,47
"Night Heavy Shift",4868,2021-02-27,21:31:00,06:08:09,15,433,46
"Night Heavy Shift",4869,2021-02-27,21:37:59,06:08:00,15,420,46
"Night Heavy Shift",4870,2021-02-27,21:38:44,05:57:48,16,524,47
"Night Heavy Shift",4871,2021-02-27,21:38:53,06:08:32,15,423,46
"Night Heavy Shift",4872,2021-02-27,21:40:49,06:07:44,15,424,46
"Night Heavy Shift",4873,2021-02-27,21:41:21,06:08:15,15,577,46
"Night Heavy Shift",4874,2021-02-27,21:41:31,06:07:49,15,579,46
"Night Heavy Shift",4875,2021-02-27,21:41:58,06:07:36,15,432,46
"Night Heavy Shift",4876,2021-02-27,21:42:30,06:08:05,15,418,46
"Night Heavy Shift",4877,2021-02-27,21:43:11,06:08:38,15,417,46
"Night Heavy Shift",4878,2021-02-27,21:43:48,06:09:43,15,421,46
"Night Heavy Shift",4879,2021-02-27,21:44:19,06:07:41,15,422,46
"Night Heavy Shift",4880,2021-02-27,21:46:14,05:57:35,16,526,47
"Night Heavy Shift",4881,2021-02-27,21:48:55,05:58:58,16,462,47
"Night Heavy Shift",4882,2021-02-27,21:49:27,06:07:01,15,426,46
"Night Heavy Shift",4883,2021-02-27,21:50:11,06:07:30,15,425,46
"Night Heavy Shift",4884,2021-02-27,21:51:42,06:10:52,15,386,46
"Night Heavy Shift",4885,2021-02-27,21:51:46,06:11:20,15,385,46
"Night Heavy Shift",4886,2021-02-27,21:51:50,06:07:08,15,431,46
"Night Heavy Shift",4887,2021-02-27,21:52:34,06:07:57,15,430,46
"Night Heavy Shift",4888,2021-02-27,21:52:44,06:07:52,15,428,46
"Night Heavy Shift",4889,2021-02-27,21:53:04,06:00:00,15,397,46
"Night Heavy Shift",4890,2021-02-27,21:54:25,05:57:55,16,510,47
"Night Heavy Shift",4891,2021-02-27,21:54:39,05:56:54,16,523,47
"Night Heavy Shift",4892,2021-02-27,21:55:46,06:00:19,15,528,47
"Night Heavy Shift",4893,2021-02-27,21:56:01,05:59:04,16,463,47
"Night Heavy Shift",4894,2021-02-27,21:58:36,06:08:23,15,521,47
"Night Heavy Shift",4895,2021-02-27,22:26:39,06:11:51,16,395,46
"Night Heavy Shift",4896,2021-02-27,22:45:47,06:29:27,16,315,43
"Day Shift",4897,2021-02-28,05:50:50,13:59:56,8,516,47
"Day Shift",4898,2021-02-28,05:53:36,14:04:38,9,506,47
"Day Shift",4899,2021-02-28,05:58:41,08:00:00,3,301,42
"Day Shift",4900,2021-02-28,05:59:22,14:06:03,9,474,47
"Day Shift",4901,2021-02-28,05:59:48,14:12:30,9,473,47
"Day Shift",4902,2021-02-28,06:00:43,14:01:55,8,517,47
"Day Shift",4903,2021-02-28,06:00:47,14:12:33,8,466,47
"Day Heavy Shift",4904,2021-02-28,06:01:00,17:59:20,11,507,47
"Day Shift",4905,2021-02-28,06:02:32,14:08:22,8,573,47
"Day Shift",4906,2021-02-28,06:02:44,08:00:00,2,436,42
"Day Shift",4907,2021-02-28,06:04:52,13:56:10,7,520,47
"Day Shift",4908,2021-02-28,06:05:04,13:55:50,7,515,47
"Day Shift",4909,2021-02-28,06:06:17,13:58:17,7,539,47
"Day Heavy Shift",4910,2021-02-28,07:22:57,19:03:38,12,488,47
"Day Shift",4911,2021-02-28,09:04:50,14:24:38,5,554,47
"Day Shift",4912,2021-02-28,09:12:14,17:08:07,8,538,47
"Day Shift",4913,2021-02-28,09:23:14,18:01:31,9,495,47
"Day Shift",4914,2021-02-28,09:39:33,18:10:19,9,475,47
"Day Shift",4915,2021-02-28,09:39:46,14:01:40,5,546,47
"Day Shift",4916,2021-02-28,09:41:58,17:00:00,8,550,47
"Day Shift",4917,2021-02-28,09:52:17,18:14:14,9,460,47
"Day Shift",4918,2021-02-28,10:03:01,13:58:53,3,542,47
"Day Shift",4919,2021-02-28,10:17:31,17:49:58,7,555,47
"Day Shift",4920,2021-02-28,10:49:37,17:00:00,7,541,47
"Day Shift",4921,2021-02-28,13:53:49,21:59:36,8,502,47
"Day Shift",4922,2021-02-28,13:53:58,22:00:05,9,505,47
"Day Shift",4923,2021-02-28,13:54:06,21:59:56,8,512,47
"Day Shift",4924,2021-02-28,13:55:43,22:01:26,9,471,47
"Day Shift",4925,2021-02-28,13:58:24,22:00:36,9,500,47
"Day Shift",4926,2021-02-28,13:59:29,22:01:38,9,470,47
"Day Shift",4927,2021-02-28,14:01:18,22:00:19,8,537,47
"Day Shift",4928,2021-02-28,15:11:12,15:41:03,0,549,47
"Day Heavy Shift",4929,2021-02-28,19:02:56,07:11:02,12,499,47
"Night Heavy Shift",4930,2021-02-28,21:48:28,06:03:35,15,523,47
"Night Heavy Shift",4931,2021-02-28,21:48:53,06:03:59,15,521,47
"Night Heavy Shift",4932,2021-02-28,21:55:10,06:01:12,15,528,47
"Night Heavy Shift",4933,2021-02-28,22:09:52,06:11:03,16,509,47
"Day Shift",4934,2021-03-01,05:35:39,14:00:57,9,519,47
"Day Shift",4935,2021-03-01,05:40:58,13:58:23,8,497,47
"Day Shift",4936,2021-03-01,05:49:05,14:04:03,9,465,47
"Day Shift",4937,2021-03-01,05:49:19,14:17:21,9,345,46
"Day Shift",4938,2021-03-01,05:50:27,10:19:21,5,585,46
"Day Shift",4939,2021-03-01,05:51:35,14:15:22,9,341,46
"Day Shift",4940,2021-03-01,05:52:03,14:35:51,9,381,46
"Day Shift",4941,2021-03-01,05:53:31,13:58:47,8,502,47
"Day Shift",4942,2021-03-01,05:54:12,13:58:43,8,518,47
"Day Shift",4943,2021-03-01,05:54:41,13:58:32,8,527,47
"Day Heavy Shift",4944,2021-03-01,05:55:34,17:59:25,12,511,47
"Day Heavy Shift",4945,2021-03-01,05:55:50,18:07:11,13,474,47
"Day Heavy Shift",4946,2021-03-01,05:56:13,18:01:07,13,469,47
"Day Shift",4947,2021-03-01,05:56:19,13:58:36,8,512,47
"Day Shift",4948,2021-03-01,05:58:27,13:58:51,8,505,47
"Day Heavy Shift",4949,2021-03-01,05:58:36,18:02:53,13,520,47
"Day Shift",4950,2021-03-01,05:58:47,14:11:04,9,460,47
"Day Shift",4951,2021-03-01,05:58:51,14:03:02,9,479,47
"Day Heavy Shift",4952,2021-03-01,05:59:01,18:03:05,13,515,47
"Day Heavy Shift",4953,2021-03-01,05:59:40,18:05:41,13,468,47
"Day Heavy Shift",4954,2021-03-01,06:03:44,22:09:38,16,473,47
"Day Shift",4955,2021-03-01,06:06:52,14:11:33,8,348,46
"Day Shift",4956,2021-03-01,06:06:59,14:15:29,8,343,46
"Day Shift",4957,2021-03-01,06:07:10,14:16:00,8,356,46
"Day Shift",4958,2021-03-01,06:08:03,14:16:47,8,346,46
"Day Shift",4959,2021-03-01,06:08:14,14:15:11,8,358,46
"Day Shift",4960,2021-03-01,06:38:10,14:11:12,8,359,46
"Day Shift",4961,2021-03-01,06:43:18,14:30:40,8,539,47
"Day Heavy Shift",4962,2021-03-01,06:57:01,19:24:11,13,488,47
"Day Heavy Shift",4963,2021-03-01,06:58:34,20:35:10,14,545,47
"Day Shift",4964,2021-03-01,06:59:47,14:18:44,8,330,43
"Day Heavy Shift",4965,2021-03-01,07:05:43,17:00:00,10,552,47
"Day Heavy Shift",4966,2021-03-01,07:46:25,20:08:43,13,749,50
"Day Heavy Shift",4967,2021-03-01,07:46:56,20:10:50,13,790,50
"Day Heavy Shift",4968,2021-03-01,07:47:02,20:08:21,13,751,50
"Day Heavy Shift",4969,2021-03-01,07:47:48,20:08:48,13,796,50
"Day Heavy Shift",4970,2021-03-01,07:47:56,20:01:16,13,746,50
"Day Heavy Shift",4971,2021-03-01,07:48:03,20:12:07,13,788,50
"Day Heavy Shift",4972,2021-03-01,07:48:13,20:08:13,13,742,50
"Day Heavy Shift",4973,2021-03-01,07:49:46,20:08:01,13,743,50
"Day Heavy Shift",4974,2021-03-01,07:51:34,20:11:10,13,798,50
"Day Heavy Shift",4975,2021-03-01,07:52:14,20:12:25,13,834,50
"Day Heavy Shift",4976,2021-03-01,07:54:04,20:06:08,13,811,50
"Day Heavy Shift",4977,2021-03-01,07:54:17,20:10:20,13,727,50
"Day Heavy Shift",4978,2021-03-01,07:54:23,20:07:53,13,843,50
"Day Heavy Shift",4979,2021-03-01,07:54:48,20:10:24,13,801,50
"Day Heavy Shift",4980,2021-03-01,07:55:06,20:10:43,13,753,50
"Day Heavy Shift",4981,2021-03-01,07:55:18,20:00:00,13,857,50
"Day Heavy Shift",4982,2021-03-01,07:57:07,20:04:00,13,842,50
"Day Heavy Shift",4983,2021-03-01,07:57:38,19:59:13,12,829,50
"Day Heavy Shift",4984,2021-03-01,07:59:27,20:03:55,13,755,50
"Day Heavy Shift",4985,2021-03-01,07:59:35,20:10:33,13,794,50
"Day Heavy Shift",4986,2021-03-01,07:59:51,20:11:24,13,791,50
"Day Heavy Shift",4987,2021-03-01,08:00:03,20:08:54,12,774,50
"Day Heavy Shift",4988,2021-03-01,08:00:08,20:10:38,12,750,50
"Day Heavy Shift",4989,2021-03-01,08:00:22,20:11:02,12,858,50
"Day Shift",4990,2021-03-01,08:00:31,15:00:09,7,491,47
"Day Heavy Shift",4991,2021-03-01,08:00:37,20:11:30,12,795,50
"Day Heavy Shift",4992,2021-03-01,08:01:19,20:05:40,12,837,50
"Day Heavy Shift",4993,2021-03-01,08:02:18,20:05:43,12,839,50
"Day Heavy Shift",4994,2021-03-01,08:02:28,20:06:22,12,840,50
"Day Heavy Shift",4995,2021-03-01,08:02:40,20:04:13,12,828,50
"Day Heavy Shift",4996,2021-03-01,08:06:13,20:13:57,12,487,47
"Day Heavy Shift",4997,2021-03-01,08:07:24,19:59:29,11,844,50
"Day Heavy Shift",4998,2021-03-01,08:08:14,18:29:00,10,394,46
"Day Heavy Shift",4999,2021-03-01,08:14:10,20:03:33,12,768,50
"Day Heavy Shift",5000,2021-03-01,08:33:40,20:27:21,12,682,38
"Day Heavy Shift",5001,2021-03-01,08:34:23,20:39:03,12,685,38
"Day Heavy Shift",5002,2021-03-01,08:50:47,18:06:45,10,578,46
"Day Heavy Shift",5003,2021-03-01,08:53:48,19:04:19,11,554,47
"Day Heavy Shift",5004,2021-03-01,08:56:38,18:05:27,10,398,46
"Day Shift",5005,2021-03-01,08:56:39,17:59:21,9,480,47
"Day Shift",5006,2021-03-01,08:56:46,17:58:33,9,492,47
"Day Heavy Shift",5007,2021-03-01,08:56:52,18:04:02,10,388,46
"Day Shift",5008,2021-03-01,08:57:52,17:01:34,9,482,47
"Day Heavy Shift",5009,2021-03-01,08:59:15,18:05:50,10,390,46
"Day Shift",5010,2021-03-01,08:59:19,17:01:43,9,484,47
"Day Shift",5011,2021-03-01,09:00:47,17:03:09,8,537,47
"Day Shift",5012,2021-03-01,09:00:51,17:11:44,8,489,47
"Day Shift",5013,2021-03-01,09:00:59,17:58:28,8,490,47
"Day Shift",5014,2021-03-01,09:02:34,17:00:19,8,485,47
"Day Shift",5015,2021-03-01,09:02:47,18:24:37,9,553,47
"Day Shift",5016,2021-03-01,09:03:48,18:41:13,9,546,47
"Day Shift",5017,2021-03-01,09:03:57,18:06:40,9,455,42
"Day Shift",5018,2021-03-01,09:04:28,17:43:33,8,481,47
"Day Shift",5019,2021-03-01,09:07:55,16:56:49,7,536,47
"Day Shift",5020,2021-03-01,09:08:46,16:56:27,7,533,47
"Day Shift",5021,2021-03-01,09:12:41,16:57:01,7,534,47
"Day Shift",5022,2021-03-01,09:13:30,17:47:30,8,531,47
"Day Heavy Shift",5023,2021-03-01,09:15:28,19:58:42,10,448,42
"Day Shift",5024,2021-03-01,09:15:36,18:05:44,9,439,42
"Day Shift",5025,2021-03-01,09:15:43,18:06:17,9,571,42
"Day Heavy Shift",5026,2021-03-01,09:16:35,19:29:02,10,551,47
"Day Shift",5027,2021-03-01,09:17:24,18:34:54,9,400,43
"Day Heavy Shift",5028,2021-03-01,09:17:41,20:43:04,11,405,43
"Day Heavy Shift",5029,2021-03-01,09:17:45,20:43:09,11,401,43
"Day Shift",5030,2021-03-01,09:20:57,18:41:44,9,495,47
"Day Shift",5031,2021-03-01,09:21:48,17:36:37,8,530,47
"Day Heavy Shift",5032,2021-03-01,09:22:05,19:59:36,10,447,42
"Day Heavy Shift",5033,2021-03-01,09:23:47,21:07:14,12,606,46
"Day Heavy Shift",5034,2021-03-01,09:24:02,21:06:17,12,717,46
"Day Heavy Shift",5035,2021-03-01,09:24:07,19:59:01,10,445,42
"Day Heavy Shift",5036,2021-03-01,09:24:13,21:03:19,12,595,46
"Day Heavy Shift",5036,2021-03-01,09:24:13,21:03:19,12,595,46
"Day Heavy Shift",5037,2021-03-01,09:24:21,19:59:47,10,557,42
"Day Heavy Shift",5038,2021-03-01,09:24:32,21:03:29,12,600,46
"Day Heavy Shift",5038,2021-03-01,09:24:32,21:03:29,12,600,46
"Day Heavy Shift",5039,2021-03-01,09:24:51,21:03:03,12,604,46
"Day Heavy Shift",5039,2021-03-01,09:24:51,21:03:03,12,604,46
"Day Heavy Shift",5040,2021-03-01,09:25:10,21:04:48,12,603,46
"Day Heavy Shift",5041,2021-03-01,09:26:35,21:03:44,12,598,46
"Day Heavy Shift",5041,2021-03-01,09:26:35,21:03:44,12,598,46
"Day Shift",5042,2021-03-01,09:27:07,18:05:07,9,393,46
"Day Shift",5043,2021-03-01,09:43:13,18:31:45,9,543,47
"Day Shift",5044,2021-03-01,09:43:29,18:20:19,9,542,47
"Day Heavy Shift",5045,2021-03-01,09:47:39,22:52:23,13,396,46
"Day Shift",5046,2021-03-01,09:47:45,18:19:23,9,549,47
"Day Shift",5047,2021-03-01,09:48:50,18:41:38,9,555,47
"Day Heavy Shift",5048,2021-03-01,09:52:57,22:10:06,13,738,50
"Day Heavy Shift",5049,2021-03-01,09:53:05,22:10:24,13,786,50
"Day Heavy Shift",5050,2021-03-01,09:53:12,22:04:16,13,735,50
"Day Heavy Shift",5051,2021-03-01,09:53:19,22:31:24,13,813,50
"Day Heavy Shift",5052,2021-03-01,09:53:28,22:14:21,13,776,50
"Day Heavy Shift",5053,2021-03-01,09:53:33,22:03:55,13,745,50
"Day Heavy Shift",5054,2021-03-01,09:54:08,22:09:17,13,730,50
"Day Shift",5055,2021-03-01,09:54:15,18:03:50,9,477,47
"Day Heavy Shift",5056,2021-03-01,09:54:21,22:09:58,13,785,50
"Day Heavy Shift",5057,2021-03-01,09:54:39,22:10:13,13,856,50
"Day Heavy Shift",5058,2021-03-01,09:54:47,22:03:48,13,859,50
"Day Heavy Shift",5059,2021-03-01,09:54:55,22:04:22,13,779,50
"Day Heavy Shift",5060,2021-03-01,09:55:44,22:01:41,13,733,50
"Day Heavy Shift",5061,2021-03-01,09:55:50,22:02:04,13,732,50
"Day Heavy Shift",5062,2021-03-01,09:58:04,22:09:52,13,775,50
"Day Heavy Shift",5063,2021-03-01,09:59:05,22:05:57,13,729,50
"Day Heavy Shift",5064,2021-03-01,09:59:34,22:03:25,13,737,50
"Day Heavy Shift",5065,2021-03-01,09:59:41,22:02:11,13,767,50
"Day Shift",5066,2021-03-01,10:00:17,15:35:02,5,772,50
"Day Heavy Shift",5067,2021-03-01,10:00:39,22:03:36,12,769,50
"Day Heavy Shift",5068,2021-03-01,10:00:56,22:01:12,12,784,50
"Day Heavy Shift",5069,2021-03-01,10:01:15,22:06:18,12,778,50
"Day Shift",5070,2021-03-01,10:01:26,17:00:00,7,550,47
"Day Heavy Shift",5071,2021-03-01,10:01:48,21:00:00,11,459,46
