"Shift ID",Date,"Worker ID",shift_created_date,shift_created_time,shift_confirmed_date,shift_confirmed_time,time_taken,days_taken
12016,2021-03-25,1279,2021-03-24,07:00:12.601981,2021-03-24,14:38:18,7,0
12017,2021-03-25,1277,2021-03-24,07:00:12.553327,2021-03-24,16:28:33,9,0
12018,2021-03-25,1275,2021-03-24,07:00:12.505024,2021-03-24,19:19:27,12,0
12019,2021-03-25,1384,2021-03-24,07:00:13.567638,2021-03-24,09:05:37,2,0
12020,2021-03-25,1401,2021-03-24,08:00:19.514627,NULL,NULL,NULL,NULL
12021,2021-03-25,1418,2021-03-24,07:00:14.168383,2021-03-25,06:18:44,1,0
12022,2021-03-25,1590,2021-03-24,07:00:15.316554,2021-03-25,06:12:50,1,0
12023,2021-03-25,365,2021-03-25,06:23:03.833595,2021-03-25,06:23:03,0,0
12024,2021-03-25,1425,2021-03-24,08:00:19.764591,2021-03-25,06:23:07,2,0
12025,2021-03-25,1263,2021-03-25,06:23:11.879235,2021-03-25,06:23:11,0,0
12026,2021-03-25,1375,2021-03-24,08:00:19.073084,2021-03-24,08:00:19,0,0
12027,2021-03-25,495,2021-03-25,06:23:56.812162,2021-03-25,06:23:56,0,0
12028,2021-03-25,1237,2021-03-24,07:00:11.212850,2021-03-24,07:00:11,0,0
12029,2021-03-25,1612,2021-03-24,07:00:15.565613,2021-03-24,07:00:15,0,0
12030,2021-03-25,1617,2021-03-24,07:00:15.760695,2021-03-24,07:00:15,0,0
12031,2021-03-25,1616,2021-03-24,07:00:15.716926,2021-03-24,07:00:15,0,0
12032,2021-03-25,1663,2021-03-24,07:00:16.039961,2021-03-25,06:24:45,1,0
12033,2021-03-25,1601,2021-03-24,07:00:15.397333,NULL,NULL,NULL,NULL
12034,2021-03-25,1350,2021-03-24,08:00:18.764735,NULL,NULL,NULL,NULL
12035,2021-03-25,1453,2021-03-24,07:00:14.523994,NULL,NULL,NULL,NULL
12036,2021-03-25,1607,2021-03-24,07:00:15.464843,2021-03-24,16:59:08,9,0
12037,2021-03-25,1449,2021-03-25,06:26:38.000630,2021-03-25,06:26:38,0,0
12038,2021-03-25,1457,2021-03-25,06:26:45.155253,2021-03-25,06:26:45,0,0
12039,2021-03-25,1410,2021-03-24,08:00:19.633321,2021-03-24,19:24:31,11,0
12040,2021-03-25,1585,2021-03-25,06:26:53.758884,2021-03-25,06:26:53,0,0
12041,2021-03-25,1348,2021-03-24,08:00:18.726598,2021-03-25,06:26:54,2,0
12042,2021-03-25,1507,2021-03-25,06:27:05.502555,2021-03-25,06:27:05,0,0
12043,2021-03-25,1379,2021-03-24,08:00:19.154332,NULL,NULL,NULL,NULL
12044,2021-03-25,1448,2021-03-24,07:00:14.433768,2021-03-25,05:57:11,2,0
12045,2021-03-25,1622,2021-03-24,07:00:15.840577,2021-03-24,14:40:33,7,0
12046,2021-03-25,1416,2021-03-24,08:00:19.694884,2021-03-25,06:25:39,2,0
12047,2021-03-25,1444,2021-03-24,07:00:14.393454,2021-03-24,15:23:28,8,0
12048,2021-03-25,1413,2021-03-24,13:00:15.167202,2021-03-25,05:37:57,8,0
12049,2021-03-25,1412,2021-03-24,07:00:14.077314,2021-03-24,14:42:30,7,0
12050,2021-03-25,1451,2021-03-24,07:00:14.466025,2021-03-25,06:20:54,1,0
12051,2021-03-25,1402,2021-03-24,13:00:15.084421,2021-03-24,14:31:36,1,0
12052,2021-03-25,1610,2021-03-24,07:00:15.538208,2021-03-24,16:37:11,9,0
12053,2021-03-25,1419,2021-03-24,07:00:14.195078,2021-03-24,07:00:14,0,0
12054,2021-03-25,1471,2021-03-24,13:00:15.407889,2021-03-24,14:31:51,1,0
12055,2021-03-25,1482,2021-03-24,07:00:14.677605,2021-03-24,14:39:08,7,0
12056,2021-03-25,1411,2021-03-24,07:00:14.048266,2021-03-24,14:40:04,7,0
12057,2021-03-25,1670,2021-03-24,12:21:50.929858,2021-03-24,12:21:50,0,0
12058,2021-03-25,1668,2021-03-24,12:14:34.209288,NULL,NULL,NULL,NULL
12059,2021-03-25,1383,2021-03-24,07:00:13.533450,2021-03-25,06:30:04,1,0
12060,2021-03-25,1338,2021-03-25,06:30:33.470686,2021-03-25,06:30:33,0,0
12061,2021-03-25,1431,2021-03-24,08:00:19.826088,2021-03-25,06:30:40,2,0
12062,2021-03-25,1452,2021-03-24,07:00:14.491595,2021-03-25,05:31:31,2,0
12063,2021-03-25,1392,2021-03-24,07:00:13.660999,2021-03-24,22:34:20,15,0
12064,2021-03-25,1528,2021-03-24,07:00:14.901917,2021-03-24,14:53:24,7,0
12065,2021-03-25,359,2021-03-25,06:32:07.575817,2021-03-25,06:32:07,0,0
12066,2021-03-25,1640,2021-03-25,06:32:14.791553,2021-03-25,06:32:14,0,0
12067,2021-03-25,1638,2021-03-25,06:33:28.759515,2021-03-25,06:33:28,0,0
12068,2021-03-25,1649,2021-03-25,06:33:49.000131,2021-03-25,06:33:49,0,0
12069,2021-03-25,1648,2021-03-25,06:34:29.672287,2021-03-25,06:34:29,0,0
12070,2021-03-25,1592,2021-03-25,06:35:18.823915,2021-03-25,06:35:18,0,0
12071,2021-03-25,1315,2021-03-24,08:00:18.477013,NULL,NULL,NULL,NULL
12072,2021-03-25,1238,2021-03-24,07:00:11.261001,2021-03-24,07:00:11,0,0
12073,2021-03-25,1243,2021-03-24,07:00:11.492286,2021-03-24,07:00:11,0,0
12074,2021-03-25,1414,2021-03-24,07:00:14.106948,2021-03-24,08:48:50,1,0
12075,2021-03-25,1354,2021-03-25,06:37:26.977543,2021-03-25,06:37:26,0,0
12076,2021-03-25,1675,2021-03-25,06:37:56.473447,2021-03-25,06:37:56,0,0
12077,2021-03-25,1650,2021-03-25,06:38:36.831594,2021-03-25,06:38:36,0,0
12078,2021-03-25,1302,2021-03-25,06:38:42.296705,2021-03-25,06:38:42,0,0
12079,2021-03-25,1666,2021-03-24,12:11:21.017963,2021-03-24,12:11:21,0,0
12080,2021-03-25,1462,2021-03-25,06:40:31.473498,2021-03-25,06:40:31,0,0
12081,2021-03-25,1564,2021-03-24,07:00:15.063128,2021-03-24,22:33:38,15,0
12082,2021-03-25,499,2021-03-25,07:09:58.046261,2021-03-25,07:09:58,0,0
12083,2021-03-25,1341,2021-03-24,08:00:18.653472,2021-03-25,07:10:06,1,0
12084,2021-03-25,734,2021-03-24,08:00:10.854240,NULL,NULL,NULL,NULL
12085,2021-03-25,856,2021-03-24,08:00:13.007420,2021-03-24,08:00:13,0,0
12086,2021-03-25,744,2021-03-24,10:00:10.112258,NULL,NULL,NULL,NULL
12087,2021-03-25,1560,2021-03-24,08:00:21.427264,2021-03-24,16:35:44,8,0
12088,2021-03-25,761,2021-03-24,08:00:11.219579,NULL,NULL,NULL,NULL
12089,2021-03-25,803,2021-03-25,07:50:20.093557,2021-03-25,07:50:20,0,0
12090,2021-03-25,808,2021-03-24,08:00:12.236531,2021-03-25,07:50:46,1,0
12091,2021-03-25,936,2021-03-24,08:00:14.098706,2021-03-24,08:00:14,0,0
12092,2021-03-25,1667,2021-03-24,12:13:42.244206,NULL,NULL,NULL,NULL
12093,2021-03-25,1477,2021-03-24,08:00:20.096668,2021-03-24,16:51:36,8,0
12094,2021-03-25,780,2021-03-24,08:00:11.724933,2021-03-24,08:00:11,0,0
12095,2021-03-25,733,2021-03-24,08:00:10.827399,NULL,NULL,NULL,NULL
12096,2021-03-25,1611,2021-03-24,08:00:21.803856,2021-03-25,07:52:40,1,0
12097,2021-03-25,859,2021-03-24,08:00:13.118346,2021-03-24,20:02:47,12,0
12098,2021-03-25,1518,2021-03-24,08:00:20.414768,2021-03-24,08:00:20,0,0
12099,2021-03-25,1181,2021-03-24,10:00:13.158819,NULL,NULL,NULL,NULL
12100,2021-03-25,735,2021-03-24,08:00:10.879917,NULL,NULL,NULL,NULL
12101,2021-03-25,731,2021-03-24,08:00:10.738864,2021-03-24,08:00:10,0,0
12102,2021-03-25,789,2021-03-24,10:00:10.751526,NULL,NULL,NULL,NULL
12103,2021-03-25,1296,2021-03-24,08:00:18.274116,2021-03-25,07:53:59,1,0
12104,2021-03-25,784,2021-03-24,08:00:11.967750,2021-03-24,20:00:26,12,0
12105,2021-03-25,797,2021-03-24,10:00:11.006337,2021-03-24,10:00:11,0,0
12106,2021-03-25,737,2021-03-24,08:00:10.940585,NULL,NULL,NULL,NULL
12107,2021-03-25,759,2021-03-24,08:00:11.186199,NULL,NULL,NULL,NULL
12108,2021-03-25,765,2021-03-24,08:00:11.350322,NULL,NULL,NULL,NULL
12109,2021-03-25,760,2021-03-25,07:55:37.111871,2021-03-25,07:55:37,0,0
12110,2021-03-25,853,2021-03-24,08:00:12.960192,NULL,NULL,NULL,NULL
12111,2021-03-25,732,2021-03-24,08:00:10.795501,NULL,NULL,NULL,NULL
12112,2021-03-25,1506,2021-03-24,08:00:20.271785,2021-03-25,07:29:02,1,0
12113,2021-03-25,834,2021-03-24,08:00:12.695979,2021-03-24,22:01:04,14,0
12114,2021-03-25,728,2021-03-24,08:00:10.653362,NULL,NULL,NULL,NULL
12115,2021-03-25,786,2021-03-24,08:00:12.044855,NULL,NULL,NULL,NULL
12116,2021-03-25,811,2021-03-25,07:57:38.776722,2021-03-25,07:57:38,0,0
12117,2021-03-25,806,2021-03-25,07:57:44.944884,2021-03-25,07:57:44,0,0
12118,2021-03-25,1519,2021-03-24,08:00:20.458857,2021-03-24,19:24:14,11,0
12119,2021-03-25,1285,2021-03-24,08:00:17.929430,2021-03-24,20:07:04,12,0
12120,2021-03-25,738,2021-03-24,08:00:10.988256,NULL,NULL,NULL,NULL
12121,2021-03-25,1382,2021-03-24,08:00:19.187187,NULL,NULL,NULL,NULL
12122,2021-03-25,758,2021-03-25,07:58:17.212533,2021-03-25,07:58:17,0,0
12123,2021-03-25,800,2021-03-24,10:00:11.181575,2021-03-24,10:00:11,0,0
12124,2021-03-25,842,2021-03-25,07:58:26.298587,2021-03-25,07:58:26,0,0
12125,2021-03-25,1639,2021-03-24,08:00:22.015529,2021-03-24,16:33:23,8,0
12126,2021-03-25,820,2021-03-24,08:00:12.523965,NULL,NULL,NULL,NULL
12127,2021-03-25,1552,2021-03-24,08:00:21.274503,2021-03-24,08:07:44,0,0
12128,2021-03-25,1439,2021-03-24,08:00:19.893752,2021-03-24,21:18:03,13,0
12129,2021-03-25,1537,2021-03-24,08:00:20.906796,NULL,NULL,NULL,NULL
12130,2021-03-25,1671,2021-03-24,13:00:16.286962,2021-03-24,16:36:14,3,0
12131,2021-03-25,740,2021-03-24,08:00:11.043857,NULL,NULL,NULL,NULL
12132,2021-03-25,802,2021-03-24,08:00:12.126930,2021-03-24,20:01:37,12,0
12133,2021-03-25,1541,2021-03-24,08:00:21.004613,2021-03-24,16:34:33,8,0
12134,2021-03-25,810,2021-03-24,08:00:12.305667,2021-03-24,08:00:12,0,0
12135,2021-03-25,1538,2021-03-24,08:00:20.931390,NULL,NULL,NULL,NULL
12136,2021-03-25,745,2021-03-24,10:00:10.141104,NULL,NULL,NULL,NULL
12137,2021-03-25,817,2021-03-24,08:00:12.487282,2021-03-24,20:01:02,12,0
12138,2021-03-25,729,2021-03-24,08:00:10.682674,NULL,NULL,NULL,NULL
12139,2021-03-25,1408,2021-03-24,08:00:19.603770,2021-03-24,16:36:31,8,0
12140,2021-03-25,771,2021-03-24,08:00:11.513798,2021-03-24,20:02:38,12,0
12141,2021-03-25,779,2021-03-24,08:00:11.696675,2021-03-24,20:03:23,12,0
12142,2021-03-25,1545,2021-03-24,08:00:21.102207,2021-03-24,09:22:35,1,0
12143,2021-03-25,785,2021-03-24,08:00:12.013709,2021-03-24,20:01:43,12,0
12144,2021-03-25,1554,2021-03-24,08:00:21.322452,2021-03-24,18:40:22,10,0
12145,2021-03-25,1618,2021-03-24,08:00:21.846402,2021-03-24,16:33:05,8,0
12146,2021-03-25,1555,2021-03-24,08:00:21.346529,2021-03-25,05:53:50,3,0
12147,2021-03-25,783,2021-03-24,08:00:11.868727,2021-03-24,08:00:11,0,0
12148,2021-03-25,1556,2021-03-24,08:00:21.371012,2021-03-25,07:12:16,1,0
12149,2021-03-25,1294,2021-03-24,08:00:18.217503,2021-03-24,08:03:47,0,0
12150,2021-03-25,1286,2021-03-24,08:00:17.965597,2021-03-24,08:04:55,0,0
12151,2021-03-25,1529,2021-03-24,08:00:20.672977,2021-03-24,16:37:25,8,0
12152,2021-03-25,1559,2021-03-24,08:00:21.403665,2021-03-25,08:04:05,0,0
12153,2021-03-25,1293,2021-03-24,08:00:18.190916,2021-03-24,08:06:26,0,0
12154,2021-03-25,1527,2021-03-24,08:00:20.646272,2021-03-25,06:53:19,2,0
12155,2021-03-25,1530,2021-03-24,08:00:20.696237,NULL,NULL,NULL,NULL
12156,2021-03-25,1290,2021-03-24,08:00:18.096376,2021-03-25,06:36:12,2,0
12157,2021-03-25,840,2021-03-24,08:00:12.768279,2021-03-24,19:59:24,11,0
12158,2021-03-25,1595,2021-03-24,08:00:21.657546,2021-03-24,12:50:26,4,0
12159,2021-03-25,1522,2021-03-24,08:00:20.530222,NULL,NULL,NULL,NULL
12160,2021-03-25,778,2021-03-24,08:00:11.626229,2021-03-24,08:00:11,0,0
12161,2021-03-25,1516,2021-03-24,08:00:20.365318,2021-03-25,07:05:26,1,0
12162,2021-03-25,1551,2021-03-24,08:00:21.250254,2021-03-24,16:46:00,8,0
12163,2021-03-25,1292,2021-03-24,08:00:18.163994,2021-03-24,09:48:21,1,0
12164,2021-03-25,1526,2021-03-24,08:00:20.622819,2021-03-25,06:59:32,2,0
12165,2021-03-25,1291,2021-03-24,08:00:18.130717,2021-03-25,07:04:13,1,0
12166,2021-03-25,1550,2021-03-24,08:00:21.225436,2021-03-25,08:06:41,0,0
12167,2021-03-25,1553,2021-03-24,08:00:21.298575,2021-03-24,13:20:31,5,0
12168,2021-03-25,1549,2021-03-24,08:00:21.200781,2021-03-24,09:13:16,1,0
12169,2021-03-25,1466,2021-03-24,08:00:20.020694,2021-03-24,18:02:12,10,0
12170,2021-03-25,1547,2021-03-24,08:00:21.151197,2021-03-24,16:36:47,8,0
12171,2021-03-25,1287,2021-03-24,08:00:18.002300,2021-03-24,12:03:14,4,0
12172,2021-03-25,775,2021-03-24,10:00:10.545278,NULL,NULL,NULL,NULL
12173,2021-03-25,1283,2021-03-24,08:00:17.843900,2021-03-24,10:13:55,2,0
12174,2021-03-25,1521,2021-03-24,08:00:20.506524,NULL,NULL,NULL,NULL
12175,2021-03-25,1535,2021-03-24,08:00:20.859063,NULL,NULL,NULL,NULL
12176,2021-03-25,1284,2021-03-24,08:00:17.896141,2021-03-24,08:11:41,0,0
12177,2021-03-25,1539,2021-03-24,08:00:20.955857,2021-03-24,16:55:16,8,0
12178,2021-03-25,1288,2021-03-24,08:00:18.032423,2021-03-24,08:10:29,0,0
12179,2021-03-25,1531,2021-03-24,08:00:20.721022,2021-03-25,08:07:59,0,0
12180,2021-03-25,487,2021-03-25,08:08:46.228843,2021-03-25,08:08:46,0,0
12181,2021-03-25,864,2021-03-24,08:00:13.186541,NULL,NULL,NULL,NULL
12182,2021-03-25,486,2021-03-25,08:10:14.227575,2021-03-25,08:10:14,0,0
12183,2021-03-25,1289,2021-03-24,08:00:18.060232,2021-03-25,08:05:01,0,0
12184,2021-03-25,822,2021-03-24,08:00:12.611293,2021-03-24,20:08:05,12,0
12185,2021-03-25,1520,2021-03-24,08:00:20.482327,NULL,NULL,NULL,NULL
12186,2021-03-25,1544,2021-03-24,08:00:21.078534,2021-03-24,17:09:25,9,0
12187,2021-03-25,394,2021-03-24,09:00:09.395154,2021-03-25,08:17:07,1,0
12188,2021-03-25,1533,2021-03-24,08:00:20.767907,2021-03-25,08:17:06,0,0
12189,2021-03-25,1681,2021-03-25,08:16:17.105015,2021-03-25,08:20:12,0,0
12190,2021-03-25,1679,2021-03-25,08:14:19.121602,2021-03-25,08:16:12,0,0
12191,2021-03-25,1680,2021-03-25,08:15:15.315563,2021-03-25,08:16:00,0,0
12192,2021-03-25,934,2021-03-25,08:24:59.907233,2021-03-25,08:24:59,0,0
12192,2021-03-25,934,2021-03-25,08:24:59.907233,2021-03-25,08:24:59,0,0
12193,2021-03-25,1228,2021-03-25,08:27:08.295737,2021-03-25,08:27:08,0,0
12194,2021-03-25,1682,2021-03-25,08:26:33.498409,2021-03-25,08:30:36,0,0
12195,2021-03-25,1605,2021-03-25,08:34:10.461253,2021-03-25,08:34:10,0,0
12195,2021-03-25,1605,2021-03-25,08:34:10.461253,2021-03-25,08:34:10,0,0
12196,2021-03-25,1234,2021-03-25,08:34:51.040461,2021-03-25,08:34:51,0,0
12197,2021-03-25,897,2021-03-24,09:00:14.986614,2021-03-24,09:00:15,0,0
12198,2021-03-25,944,2021-03-24,09:00:16.045239,2021-03-24,21:51:59,12,0
12199,2021-03-25,929,2021-03-24,09:00:15.715082,2021-03-24,21:00:26,12,0
12199,2021-03-25,929,2021-03-24,09:00:15.715082,2021-03-24,21:00:26,12,0
12200,2021-03-25,896,2021-03-24,09:00:14.962061,2021-03-24,20:58:14,11,0
12201,2021-03-25,879,2021-03-24,09:00:14.583457,NULL,NULL,NULL,NULL
12202,2021-03-25,874,2021-03-24,09:00:14.455255,NULL,NULL,NULL,NULL
12202,2021-03-25,874,2021-03-24,09:00:14.455255,NULL,NULL,NULL,NULL
12203,2021-03-25,390,2021-03-24,09:00:09.235275,2021-03-25,08:47:35,1,0
12204,2021-03-25,923,2021-03-24,09:00:15.564361,2021-03-25,08:49:05,1,0
12205,2021-03-25,490,2021-03-24,09:00:10.886551,2021-03-24,10:00:40,1,0
12206,2021-03-25,871,2021-03-24,09:00:14.306157,2021-03-24,21:01:07,12,0
12207,2021-03-25,600,2021-03-24,09:00:13.262097,2021-03-24,20:59:03,11,0
12207,2021-03-25,600,2021-03-24,09:00:13.262097,2021-03-24,20:59:03,11,0
12208,2021-03-25,812,2021-03-24,10:00:11.340372,NULL,NULL,NULL,NULL
12209,2021-03-25,819,2021-03-24,10:00:11.507855,NULL,NULL,NULL,NULL
12210,2021-03-25,726,2021-03-24,09:00:13.435687,2021-03-24,09:00:13,0,0
12211,2021-03-25,943,2021-03-24,09:00:15.983418,2021-03-24,21:00:55,12,0
12212,2021-03-25,940,2021-03-24,09:00:15.923013,2021-03-24,21:01:50,12,0
12212,2021-03-25,940,2021-03-24,09:00:15.923013,2021-03-24,21:01:50,12,0
12213,2021-03-25,942,2021-03-24,09:00:15.951805,2021-03-24,21:03:03,12,0
12214,2021-03-25,818,2021-03-24,10:00:11.466693,NULL,NULL,NULL,NULL
12215,2021-03-25,1165,2021-03-24,09:00:17.216816,NULL,NULL,NULL,NULL
12216,2021-03-25,873,2021-03-24,08:00:13.324713,2021-03-24,08:00:13,0,0
12217,2021-03-25,1173,2021-03-24,09:00:17.501256,NULL,NULL,NULL,NULL
12218,2021-03-25,932,2021-03-24,09:00:15.803375,2021-03-24,21:01:04,12,0
12219,2021-03-25,388,2021-03-24,09:00:09.155779,2021-03-25,08:55:19,1,0
12220,2021-03-25,763,2021-03-25,08:55:56.107197,2021-03-25,08:55:56,0,0
12221,2021-03-25,872,2021-03-24,08:00:13.256929,2021-03-24,08:00:13,0,0
12222,2021-03-25,755,2021-03-25,08:56:02.648067,2021-03-25,08:56:02,0,0
12223,2021-03-25,814,2021-03-24,08:00:12.441751,2021-03-24,09:02:25,1,0
12224,2021-03-25,1172,2021-03-24,09:00:17.457115,2021-03-24,09:00:17,0,0
12225,2021-03-25,482,2021-03-24,09:00:10.680834,2021-03-24,09:00:10,0,0
12226,2021-03-25,941,2021-03-24,09:00:16.013823,2021-03-24,21:23:02,12,0
12226,2021-03-25,941,2021-03-24,09:00:16.013823,2021-03-24,21:23:02,12,0
12227,2021-03-25,488,2021-03-25,09:00:03.031907,2021-03-25,09:00:03,0,0
12228,2021-03-25,480,2021-03-24,09:00:10.621345,2021-03-24,09:01:41,0,0
12229,2021-03-25,484,2021-03-24,09:00:10.764976,NULL,NULL,NULL,NULL
12230,2021-03-25,1231,2021-03-24,09:00:17.939359,2021-03-24,09:00:17,0,0
12231,2021-03-25,885,2021-03-24,09:00:15.424200,2021-03-24,09:00:15,0,0
12231,2021-03-25,885,2021-03-24,09:00:15.424200,2021-03-24,09:00:15,0,0
12232,2021-03-25,492,2021-03-24,09:00:10.919488,2021-03-24,09:02:07,0,0
12233,2021-03-25,884,2021-03-24,09:00:15.371130,2021-03-24,09:00:15,0,0
12233,2021-03-25,884,2021-03-24,09:00:15.371130,2021-03-24,09:00:15,0,0
12234,2021-03-25,1683,2021-03-25,09:01:41.008908,2021-03-25,09:03:26,0,0
12234,2021-03-25,1683,2021-03-25,09:01:41.008908,2021-03-25,09:03:26,0,0
12235,2021-03-25,893,2021-03-24,09:00:14.843864,2021-03-24,09:00:14,0,0
12236,2021-03-25,935,2021-03-25,09:04:37.595394,2021-03-25,09:04:37,0,0
12236,2021-03-25,935,2021-03-25,09:04:37.595394,2021-03-25,09:04:37,0,0
12237,2021-03-25,285,2021-03-25,09:06:39.993803,2021-03-25,09:06:40,0,0
12237,2021-03-25,285,2021-03-25,09:06:39.993803,2021-03-25,09:06:40,0,0
12237,2021-03-25,285,2021-03-25,09:06:39.993803,2021-03-25,09:06:40,0,0
12238,2021-03-25,533,2021-03-24,09:00:11.180324,NULL,NULL,NULL,NULL
12239,2021-03-25,916,2021-03-24,10:00:12.256512,NULL,NULL,NULL,NULL
12240,2021-03-25,917,2021-03-24,10:00:12.280499,NULL,NULL,NULL,NULL
12241,2021-03-25,532,2021-03-24,09:00:11.153437,NULL,NULL,NULL,NULL
12242,2021-03-25,485,2021-03-24,09:00:10.792717,2021-03-24,09:00:10,0,0
12243,2021-03-25,489,2021-03-24,09:00:10.858826,2021-03-25,09:09:04,0,0
12244,2021-03-25,534,2021-03-24,09:00:11.206360,2021-03-25,09:09:41,0,0
12245,2021-03-25,481,2021-03-24,09:00:10.649034,NULL,NULL,NULL,NULL
12246,2021-03-25,531,2021-03-24,09:00:11.128198,NULL,NULL,NULL,NULL
12247,2021-03-25,546,2021-03-24,09:00:11.484289,NULL,NULL,NULL,NULL
12248,2021-03-25,571,2021-03-24,09:00:11.943381,NULL,NULL,NULL,NULL
12249,2021-03-25,455,2021-03-24,09:00:10.448880,NULL,NULL,NULL,NULL
12250,2021-03-25,456,2021-03-24,09:00:10.507467,NULL,NULL,NULL,NULL
12251,2021-03-25,559,2021-03-24,09:00:11.835436,NULL,NULL,NULL,NULL
12252,2021-03-25,446,2021-03-24,09:00:09.935617,2021-03-24,09:00:09,0,0
12253,2021-03-25,447,2021-03-24,09:00:10.001592,2021-03-24,09:00:10,0,0
12254,2021-03-25,443,2021-03-24,09:00:09.874599,NULL,NULL,NULL,NULL
12255,2021-03-25,448,2021-03-24,09:00:10.060178,2021-03-25,09:21:24,0,0
12256,2021-03-25,530,2021-03-24,09:00:11.102828,NULL,NULL,NULL,NULL
12257,2021-03-25,578,2021-03-25,09:25:00.681872,2021-03-25,09:25:00,0,0
12258,2021-03-25,536,2021-03-24,09:00:11.259144,2021-03-25,09:24:45,0,0
12259,2021-03-25,751,2021-03-24,10:00:10.328525,NULL,NULL,NULL,NULL
12260,2021-03-25,790,2021-03-24,10:00:10.778438,2021-03-24,10:00:10,0,0
12261,2021-03-25,749,2021-03-24,10:00:10.272896,NULL,NULL,NULL,NULL
12262,2021-03-25,503,2021-03-24,09:00:10.991435,NULL,NULL,NULL,NULL
12263,2021-03-25,393,2021-03-24,09:00:09.363511,2021-03-24,09:30:02,0,0
12264,2021-03-25,788,2021-03-24,10:00:10.701517,2021-03-24,10:00:10,0,0
12265,2021-03-25,727,2021-03-24,10:00:09.934882,NULL,NULL,NULL,NULL
12266,2021-03-25,548,2021-03-24,09:00:11.538032,NULL,NULL,NULL,NULL
12267,2021-03-25,541,2021-03-24,09:00:11.347062,NULL,NULL,NULL,NULL
12268,2021-03-25,549,2021-03-24,09:00:11.563437,NULL,NULL,NULL,NULL
12269,2021-03-25,553,2021-03-24,09:00:11.674063,NULL,NULL,NULL,NULL
12270,2021-03-25,743,2021-03-24,10:00:10.085711,NULL,NULL,NULL,NULL
12271,2021-03-25,796,2021-03-24,10:00:10.980372,2021-03-24,22:01:13,12,0
12272,2021-03-25,776,2021-03-24,10:00:10.573418,NULL,NULL,NULL,NULL
12273,2021-03-25,477,2021-03-25,09:45:20.394186,2021-03-25,09:45:20,0,0
12274,2021-03-25,791,2021-03-24,10:00:10.826303,2021-03-24,22:04:09,12,0
12275,2021-03-25,396,2021-03-24,09:00:09.454308,2021-03-25,09:46:42,0,0
12276,2021-03-25,402,2021-03-25,09:47:17.881080,2021-03-25,09:47:17,0,0
12277,2021-03-25,405,2021-03-25,09:47:22.542944,2021-03-25,09:47:22,0,0
12278,2021-03-25,400,2021-03-25,09:47:29.316199,2021-03-25,09:47:29,0,0
12279,2021-03-25,401,2021-03-25,09:47:35.256381,2021-03-25,09:47:35,0,0
12280,2021-03-25,787,2021-03-24,10:00:10.673954,2021-03-25,09:48:57,1,0
12281,2021-03-25,813,2021-03-24,10:00:11.381687,NULL,NULL,NULL,NULL
12282,2021-03-25,555,2021-03-24,09:00:11.727247,NULL,NULL,NULL,NULL
12283,2021-03-25,798,2021-03-24,10:00:11.053383,2021-03-24,10:00:11,0,0
12284,2021-03-25,794,2021-03-24,10:00:10.924893,2021-03-25,09:51:39,1,0
12285,2021-03-25,544,2021-03-24,09:00:11.431169,2021-03-25,09:51:42,0,0
12286,2021-03-25,543,2021-03-24,09:00:11.403849,NULL,NULL,NULL,NULL
12287,2021-03-25,858,2021-03-24,08:00:13.077796,NULL,NULL,NULL,NULL
12288,2021-03-25,742,2021-03-24,10:00:10.035751,2021-03-24,10:00:10,0,0
12289,2021-03-25,792,2021-03-24,10:00:10.853394,2021-03-24,10:00:10,0,0
12290,2021-03-25,773,2021-03-24,10:00:10.491181,2021-03-24,23:11:12,13,0
12291,2021-03-25,753,2021-03-24,10:00:10.381427,NULL,NULL,NULL,NULL
12292,2021-03-25,774,2021-03-24,10:00:10.518919,2021-03-24,22:17:39,12,0
12293,2021-03-25,748,2021-03-24,10:00:10.247219,NULL,NULL,NULL,NULL
12294,2021-03-25,752,2021-03-24,10:00:10.356274,NULL,NULL,NULL,NULL
12295,2021-03-25,769,2021-03-24,10:00:10.455183,2021-03-25,09:55:19,1,0
12296,2021-03-25,857,2021-03-24,10:00:11.758526,2021-03-25,09:55:57,1,0
12297,2021-03-25,746,2021-03-24,10:00:10.167357,2021-03-24,10:00:10,0,0
12298,2021-03-25,542,2021-03-24,09:00:11.375296,NULL,NULL,NULL,NULL
12299,2021-03-25,747,2021-03-24,10:00:10.219544,NULL,NULL,NULL,NULL
12300,2021-03-25,799,2021-03-24,10:00:11.112328,2021-03-24,10:00:11,0,0
12301,2021-03-25,1176,2021-03-24,08:00:16.391457,2021-03-24,10:05:11,2,0
12302,2021-03-25,801,2021-03-24,10:00:11.249531,2021-03-25,10:01:50,0,0
12303,2021-03-25,507,2021-03-25,10:03:56.577735,2021-03-25,10:03:56,0,0
12304,2021-03-25,547,2021-03-24,09:00:11.510907,NULL,NULL,NULL,NULL
12305,2021-03-25,554,2021-03-24,09:00:11.701129,NULL,NULL,NULL,NULL
12306,2021-03-25,1534,2021-03-24,08:00:20.835800,NULL,NULL,NULL,NULL
12307,2021-03-25,1684,2021-03-25,11:48:01.191329,2021-03-25,11:48:01,0,0
12308,2021-03-25,1546,2021-03-25,13:12:31.050905,2021-03-25,13:12:31,0,0
12309,2021-03-25,433,2021-03-24,14:00:09.671007,NULL,NULL,NULL,NULL
12310,2021-03-25,494,2021-03-25,13:42:26.351051,2021-03-25,13:42:26,0,0
